id,timestamp,algorithm,application,execution_time (s),cpu_usage (%),memory_usage,power_usage (%),timeout (s),packets_sent,packets_received,packets_failed,packet_loss_rate (%),latency_per_test,avg_throughput_kbps,packet_count_requested,power_recorded,memory_recorded,successful_packets (%),cpu_efficiency,throughput_efficiency_kbps,latency_to_throughput_ratio,optimal_algorithm
1300,30/03/2025 22:45,Kyber512,Web Browsing,31.12353099,6.8,0,7.015714286,30,81,81,0,0,2.712992609,18.62738518,200,TRUE,FALSE,40.5,2.655094609,0.598498454,0.145645381,
1301,30/03/2025 22:46,Kyber512,Web Browsing,61.11360453,7,0,7.014184397,60,151,151,0,0,1.689493,9.412797762,200,TRUE,FALSE,75.5,1.341966112,0.154021315,0.17948893,
1302,30/03/2025 22:47,Kyber512,Web Browsing,61.13156838,7.1,0,7.014084507,60,158,158,0,0,2.712992609,9.348688659,200,TRUE,FALSE,79,1.33284517,0.152927348,0.290200338,
1303,30/03/2025 22:48,Kyber512,Web Browsing,61.13142332,8,0,7.014685315,60,176,176,0,0,3.422106001,9.704501675,200,TRUE,FALSE,88,1.383455029,0.158748172,0.352630781,
1304,30/03/2025 22:49,Dilithium2,Video Streaming,6.922579527,10.8,0,7.021527778,10,20,20,0,0,9.462066067,6.827747491,20,TRUE,FALSE,100,0.972401977,0.986301055,1.385825425,
1305,30/03/2025 22:49,Dilithium2,Video Streaming,11.17903353,3.5,0,10.8,10,13,13,0,0,9.462066067,6.976299072,20,TRUE,FALSE,65,0.645953618,0.624052075,1.356316002,
1306,30/03/2025 22:49,Dilithium2,Video Streaming,11.19091614,3.3,0,7.15,10,12,12,0,0,9.462066067,9.503033967,20,TRUE,FALSE,60,1.32909566,0.849173906,0.995688966,
1307,30/03/2025 22:49,Dilithium2,Video Streaming,5.730574213,13.1,0,5.866666667,30,20,20,0,0,9.462066067,26.8059143,20,TRUE,FALSE,100,4.569189937,4.677701275,0.352984269,
1308,30/03/2025 22:49,Dilithium2,Video Streaming,7.716422161,7.9,0,7.675,30,20,20,0,0,6.500767999,26.03264856,20,TRUE,FALSE,100,3.391876034,3.373668264,0.249715967,
1309,30/03/2025 22:50,Dilithium2,Video Streaming,15.82333601,3.9,0,7.72,30,20,20,0,0,8.865103,15.68218807,20,TRUE,FALSE,100,2.031371512,0.991079761,0.565297582,
1310,30/03/2025 22:50,Dilithium2,Video Streaming,11.8948376,5.4,0,7.083333333,60,20,20,0,0,9.462066067,24.83515675,20,TRUE,FALSE,100,3.506139777,2.087893722,0.38099482,
1311,30/03/2025 22:50,Dilithium2,Video Streaming,15.25248034,3.8,0,6.842857143,60,20,20,0,0,4.352731999,22.4668889,20,TRUE,FALSE,100,3.283261426,1.47299904,0.193739864,
1312,30/03/2025 22:50,Dilithium2,Video Streaming,9.207678368,7.2,0,6.4625,60,20,20,0,0,17.547177,42.34959027,20,TRUE,FALSE,100,6.553128088,4.599377669,0.414341128,
1313,30/03/2025 22:50,Dilithium2,Video Streaming,11.19660532,5.4,0,6.544444444,10,18,18,0,0,9.462066067,38.62603499,50,TRUE,FALSE,36,5.90211061,3.449798746,0.24496602,
1314,30/03/2025 22:51,Dilithium2,Video Streaming,11.19451785,9.2,0,6.43,10,29,29,0,0,7.265662001,44.75544473,50,TRUE,FALSE,58,6.960411311,3.997978772,0.16234141,
1315,30/03/2025 22:51,Dilithium2,Video Streaming,11.21394782,3.5,0,6.681818182,10,0,0,0,0,9.462066067,47.2068364,50,TRUE,FALSE,0,7.064968713,4.209653653,0.20043847,
1316,30/03/2025 22:51,Dilithium2,Video Streaming,20.77049568,8.1,0,6.416666667,30,50,50,0,0,9.462066067,31.175908,50,TRUE,FALSE,100,4.858583065,1.500970823,0.303505709,
1317,30/03/2025 22:52,Dilithium2,Video Streaming,31.17708667,4.6,0,6.546153846,30,46,46,0,0,9.462066067,24.25659613,50,TRUE,FALSE,92,3.705472969,0.778026388,0.390082187,
1318,30/03/2025 22:52,Dilithium2,Video Streaming,26.55469702,5.9,0,6.407142857,30,50,50,0,0,10.740256,32.92879078,50,TRUE,FALSE,100,5.139387636,1.240036396,0.326166122,
1319,30/03/2025 22:53,Dilithium2,Video Streaming,17.07309107,10.8,0,6.373333333,60,0,0,0,0,9.462066067,58.13699002,50,TRUE,FALSE,0,9.121912661,3.405182447,0.16275466,
1320,30/03/2025 22:53,Dilithium2,Video Streaming,30.10622468,5.2,0,6.65,60,50,50,0,0,18.302626,36.89410411,50,TRUE,FALSE,100,5.54798558,1.225464318,0.496085389,
1321,30/03/2025 22:53,Dilithium2,Video Streaming,21.36392994,8,0,6.564705882,60,50,50,0,0,15.886936,57.5224808,50,TRUE,FALSE,100,8.762385069,2.692504654,0.276186558,
1322,30/03/2025 22:54,Dilithium2,Video Streaming,11.15503429,6.3,0,6.644444444,10,0,0,0,0,9.462066067,109.742351,100,TRUE,FALSE,0,16.51640734,9.83792144,0.086220734,
1323,30/03/2025 22:54,Dilithium2,Video Streaming,11.19521144,3.9,0,6.626315789,10,14,14,0,0,3.926473,109.5596073,100,TRUE,FALSE,14,16.5340154,9.786291924,0.035838692,
1324,30/03/2025 22:54,Dilithium2,Video Streaming,11.20717918,8,0,6.49,10,25,25,0,0,9.462066067,108.8099963,100,TRUE,FALSE,25,16.76579296,9.708954818,0.086959529,
1325,30/03/2025 22:55,Dilithium2,Video Streaming,31.17362195,9.4,0,6.561904762,30,87,87,0,0,9.462066067,42.45376114,100,TRUE,FALSE,87,6.469731378,1.361848848,0.222879335,
1326,30/03/2025 22:55,Dilithium2,Video Streaming,31.13816524,10.4,0,6.690909091,30,87,87,0,0,9.462066067,45.76565713,100,TRUE,FALSE,87,6.83997593,1.46976088,0.20675036,
1327,30/03/2025 22:56,Dilithium2,Video Streaming,31.13642326,8.3,0,6.852173913,30,80,80,0,0,5.773976001,47.13443302,100,TRUE,FALSE,80,6.878756088,1.513803709,0.122500169,
1328,30/03/2025 22:57,Dilithium2,Video Streaming,50.35867937,6.3,0,6.9125,60,100,100,0,0,24.84179,29.79989969,100,TRUE,FALSE,100,4.31101623,0.591753002,0.83361992,
1329,30/03/2025 22:57,Dilithium2,Video Streaming,49.30436668,6.2,0,6.888,60,100,100,0,0,3.886833001,30.77266102,100,TRUE,FALSE,100,4.467575642,0.624136625,0.126307991,
1330,30/03/2025 22:58,Dilithium2,Video Streaming,31.27439483,11.8,0,6.861538462,60,100,100,0,0,5.152565,51.68715123,100,TRUE,FALSE,100,7.532880784,1.652698686,0.099687541,
1331,30/03/2025 22:58,Dilithium2,Video Streaming,11.19894487,8.6,0,7.044444444,10,26,26,0,0,4.288448001,144.9756417,200,TRUE,FALSE,13,20.58013841,12.94547329,0.029580473,
1332,30/03/2025 22:58,Dilithium2,Video Streaming,11.17812999,8.9,0,7.1,10,31,31,0,0,9.462066067,0,200,TRUE,FALSE,15.5,0,0,0,
1333,30/03/2025 22:59,Dilithium2,Video Streaming,11.19250443,10.4,0,7.162068966,10,33,33,0,0,4.599645999,145.0590642,200,TRUE,FALSE,16.5,20.25379327,12.96037586,0.03170878,
1334,30/03/2025 22:59,Dilithium2,Video Streaming,31.22969823,6.7,0,7.27,30,62,62,0,0,9.462066067,53.42595854,200,TRUE,FALSE,31,7.348825109,1.710742068,0.177106154,
1335,30/03/2025 23:00,Dilithium2,Video Streaming,31.21575325,7.2,0,7.251612903,30,71,71,0,0,9.462066067,52.23849797,200,TRUE,FALSE,35.5,7.203707461,1.67346588,0.181132047,
1336,30/03/2025 23:00,Dilithium2,Video Streaming,31.19138959,19.2,0,7.25,30,161,161,0,0,9.462066067,57.81030013,200,TRUE,FALSE,80.5,7.973834501,1.853405728,0.163674398,
1337,30/03/2025 23:01,Dilithium2,Video Streaming,61.17781228,10.2,0,7.612121212,60,0,0,0,0,9.462066067,30.63336137,200,TRUE,FALSE,0,4.024287123,0.500726656,0.308881091,
1338,30/03/2025 23:02,Dilithium2,Video Streaming,61.19561879,12.6,0.25,7.688235294,60,145,145,0,0,9.462066067,31.58990955,200,TRUE,TRUE,72.5,4.108863522,0.516211947,0.299528115,
1339,30/03/2025 23:03,Dilithium2,Video Streaming,61.22995611,6.8,0,7.828571429,60,130,130,0,0,9.462066067,30.3370961,200,TRUE,FALSE,65,3.875176509,0.495461667,0.311897554,
1340,30/03/2025 23:04,Dilithium2,File Transfer,12.16647356,4.8,0,7.8,10,17,17,0,0,5.397769,3.302171418,20,TRUE,FALSE,85,0.42335531,0.271415657,1.634611992,
1341,30/03/2025 23:04,Dilithium2,File Transfer,12.11248576,3.5,0,7.718918919,10,12,12,0,0,8.025132609,5.658223884,20,TRUE,FALSE,60,0.733033206,0.467139776,1.418313021,
1342,30/03/2025 23:04,Dilithium2,File Transfer,12.10657759,3.6,0,7.607894737,10,11,11,0,0,11.436788,7.808255415,20,TRUE,FALSE,55,1.02633589,0.644959763,1.464704648,
1343,30/03/2025 23:04,Dilithium2,File Transfer,12.12767717,5.4,0,7.505128205,30,20,20,0,0,7.636678001,11.69200606,20,TRUE,FALSE,100,1.557868932,0.964076294,0.653153784,
1344,30/03/2025 23:05,Dilithium2,File Transfer,18.62572434,3.5,0,7.4525,30,20,20,0,0,10.04689,10.15061195,20,TRUE,FALSE,100,1.362041188,0.544978105,0.989781705,
1345,30/03/2025 23:05,Dilithium2,File Transfer,12.93364411,5.5,0,7.356097561,30,20,20,0,0,11.05486,18.2723541,20,TRUE,FALSE,100,2.483973866,1.412776936,0.605004694,
1346,30/03/2025 23:05,Dilithium2,File Transfer,13.73459743,5.4,0,7.311904762,60,20,20,0,0,4.184068999,20.64812977,20,TRUE,FALSE,100,2.823905732,1.503366216,0.202636706,
1347,30/03/2025 23:05,Dilithium2,File Transfer,8.61004413,7.2,0,7.26744186,60,20,20,0,0,9.489283999,38.42714044,20,TRUE,FALSE,100,5.287574525,4.463059638,0.246942236,
1348,30/03/2025 23:06,Dilithium2,File Transfer,18.68994683,3.9,0,7.265909091,60,20,20,0,0,3.755005,20.23146472,20,TRUE,FALSE,100,2.784436808,1.082478452,0.185602232,
1349,30/03/2025 23:06,Dilithium2,File Transfer,12.10860972,3.8,0,7.191111111,10,14,14,0,0,7.764855,33.96021072,50,TRUE,FALSE,28,4.722526213,2.804633356,0.228645666,
1350,30/03/2025 23:06,Dilithium2,File Transfer,12.11803897,3.4,0,7.117391304,10,12,12,0,0,7.036989,36.27404678,50,TRUE,FALSE,24,5.096536811,2.993392485,0.193995146,
1351,30/03/2025 23:06,Dilithium2,File Transfer,12.1589852,14.3,0,7.038297872,10,50,50,0,0,22.329093,45.87014179,50,TRUE,FALSE,100,6.517220871,3.77253044,0.486789274,
1352,30/03/2025 23:07,Dilithium2,File Transfer,32.14311259,4.7,0,7.189583333,30,46,46,0,0,8.025132609,20.73368939,50,TRUE,FALSE,92,2.883851321,0.645042988,0.387057627,
1353,30/03/2025 23:07,Dilithium2,File Transfer,15.39687881,10.7,0,7.13877551,30,50,50,0,0,7.173603,50.9589888,50,TRUE,FALSE,100,7.138337482,3.309696038,0.140772083,
1354,30/03/2025 23:08,Dilithium2,File Transfer,27.98319035,5.7,0,7.21,30,50,50,0,0,3.547451999,32.26127637,50,TRUE,FALSE,100,4.474518221,1.152880567,0.109960064,
1355,30/03/2025 23:08,Dilithium2,File Transfer,29.41994857,5.9,0,7.180392157,60,50,50,0,0,5.282141999,34.70221906,50,TRUE,FALSE,100,4.832914178,1.179547237,0.152213378,
1356,30/03/2025 23:08,Dilithium2,File Transfer,14.91751818,9.5,0,7.155769231,60,50,50,0,0,9.342511001,76.35999159,50,TRUE,FALSE,100,10.67110874,5.118813376,0.122348246,
1357,30/03/2025 23:09,Dilithium2,File Transfer,27.43077627,6.6,0,7.2,60,50,50,0,0,10.355689,43.33564814,50,TRUE,FALSE,100,6.018840019,1.579818512,0.238964673,
1358,30/03/2025 23:09,Dilithium2,File Transfer,12.16306116,7.2,0,7.188888889,10,26,26,0,0,6.528757,100.6473347,100,TRUE,FALSE,26,14.00040204,8.274835864,0.064867659,
1359,30/03/2025 23:09,Dilithium2,File Transfer,12.11748652,12,0,7.189090909,10,48,48,0,0,8.025132609,106.4867339,100,TRUE,FALSE,48,14.81226698,8.787856601,0.075362745,
1360,30/03/2025 23:10,Dilithium2,File Transfer,12.11289239,3.5,0,7.275,10,12,12,0,0,8.025132609,106.3320171,100,TRUE,FALSE,12,14.61608482,8.778416721,0.075472401,
1361,30/03/2025 23:10,Dilithium2,File Transfer,35.07699644,6.8,0,7.20877193,30,64,64,0,0,8.025132609,0,100,TRUE,FALSE,64,0,0,0,
1362,30/03/2025 23:11,Dilithium2,File Transfer,32.22378143,6.8,0,7.201724138,30,66,66,0,0,7.246204999,42.53700416,100,TRUE,FALSE,66,5.906502852,1.320050046,0.170350619,
1363,30/03/2025 23:11,Dilithium2,File Transfer,31.07485539,10.9,0,7.194915254,30,100,100,0,0,6.883237,46.54335819,100,TRUE,FALSE,100,6.468923753,1.497781972,0.147888706,
1364,30/03/2025 23:12,Dilithium2,File Transfer,42.61397683,8,0,7.256666667,60,100,100,0,0,9.146311999,35.60396554,100,TRUE,FALSE,100,4.906380184,0.835499716,0.256890261,
1365,30/03/2025 23:13,Dilithium2,File Transfer,33.17596715,9.5,0,7.268852459,60,100,100,0,0,6.268652,47.44233395,100,TRUE,FALSE,100,6.526798311,1.430021128,0.132132032,
1366,30/03/2025 23:13,Dilithium2,File Transfer,39.94221479,7.6,0,7.30483871,60,100,100,0,0,5.669745,40.29307187,100,TRUE,FALSE,100,5.515942715,1.008784117,0.140712652,
1367,30/03/2025 23:14,Dilithium2,File Transfer,12.11841547,2.6,0,7.30952381,10,10,10,0,0,8.025132609,131.0505489,200,TRUE,FALSE,5,17.92873959,10.81416537,0.061236925,
1368,30/03/2025 23:14,Dilithium2,File Transfer,12.11978652,7.8,0,7.2359375,10,26,26,0,0,8.025132609,130.2557493,200,TRUE,FALSE,13,18.00122642,10.74736334,0.061610583,
1369,30/03/2025 23:14,Dilithium2,File Transfer,12.11973987,5.4,0,7.244615385,10,19,19,0,0,8.025132609,129.6712676,200,TRUE,FALSE,9.5,17.89898576,10.69917911,0.061888287,
1370,30/03/2025 23:15,Dilithium2,File Transfer,32.11513672,10.2,0,7.216666667,30,101,101,0,0,7.001465001,50.62838481,200,TRUE,FALSE,50.5,7.015480574,1.576464869,0.138291297,
1371,30/03/2025 23:15,Dilithium2,File Transfer,32.1246035,5.6,0,7.26119403,30,51,51,0,0,8.025132609,49.50997391,200,TRUE,FALSE,25.5,6.818434228,1.541185525,0.162091231,
1372,30/03/2025 23:16,Dilithium2,File Transfer,32.11898083,9.6,0,7.236764706,30,94,94,0,0,8.025132609,52.31464155,200,TRUE,FALSE,47,7.229009602,1.628776512,0.153401273,
1373,30/03/2025 23:17,Dilithium2,File Transfer,62.14658071,6.7,0,7.271014493,60,123,123,0,0,8.025132609,25.5925308,200,TRUE,FALSE,61.5,3.519801924,0.411809154,0.313573232,
1374,30/03/2025 23:18,Dilithium2,File Transfer,62.14154471,8.7,0,7.262857143,60,158,158,0,0,8.025132609,25.67066608,200,TRUE,FALSE,79,3.534513426,0.413099903,0.312618792,
1375,30/03/2025 23:19,Dilithium2,File Transfer,62.26223977,7.1,0,7.283098592,60,137,137,0,0,8.025132609,25.88660187,200,TRUE,FALSE,68.5,3.554339069,0.415767277,0.310011049,
1376,30/03/2025 23:19,Dilithium2,VoIP,11.23104042,3.7,0,7.280555556,10,12,12,0,0,19.570224,0,20,TRUE,FALSE,60,0,0,0,
1377,30/03/2025 23:19,Dilithium2,VoIP,6.549182788,10.7,0,7.231506849,10,0,0,0,0,8.990997462,11.54724222,20,TRUE,FALSE,0,1.59679614,1.763157724,0.778627251,
1378,30/03/2025 23:19,Dilithium2,VoIP,5.290686248,11.3,0,7.278378378,10,20,20,0,0,14.486886,23.22772874,20,TRUE,FALSE,100,3.19133295,4.390305463,0.623689305,
1379,30/03/2025 23:19,Dilithium2,VoIP,2.662280347,32.3,0,7.332,30,20,20,0,0,7.143391,63.91372351,20,TRUE,FALSE,100,8.717092677,24.00713493,0.111766153,
1380,30/03/2025 23:19,Dilithium2,VoIP,6.343174983,10.2,0,7.660526316,30,20,20,0,0,7.117454001,34.27650594,20,TRUE,FALSE,100,4.474432242,5.403682861,0.207648178,
1381,30/03/2025 23:20,Dilithium2,VoIP,7.458372881,8.8,0,7.693506494,30,20,20,0,0,11.048915,35.48863864,20,TRUE,FALSE,100,4.612804144,4.758227995,0.311336682,
1382,30/03/2025 23:20,Dilithium2,VoIP,15.75082418,4.1,0,7.707692308,60,20,20,0,0,3.93667,19.80551122,20,TRUE,FALSE,100,2.569577304,1.257426976,0.198766392,
1383,30/03/2025 23:20,Dilithium2,VoIP,11.33012211,6.7,0,7.662025316,60,20,20,0,0,11.574064,31.70475538,20,TRUE,FALSE,100,4.137907938,2.798271287,0.365057666,
1384,30/03/2025 23:20,Dilithium2,VoIP,8.483543719,7.4,0,7.65,60,20,20,0,0,7.557449,47.91445515,20,TRUE,FALSE,100,6.263327471,5.647929301,0.157727954,
1385,30/03/2025 23:20,Dilithium2,VoIP,11.13979206,2.7,0,7.64691358,10,9,9,0,0,8.990997462,38.39873348,50,TRUE,FALSE,18,5.021468214,3.446988352,0.234148282,
1386,30/03/2025 23:21,Dilithium2,VoIP,11.10448321,8.8,0,7.586585366,10,27,27,0,0,8.799064,44.26703078,50,TRUE,FALSE,54,5.834908413,3.986410708,0.198772401,
1387,30/03/2025 23:21,Dilithium2,VoIP,11.14182499,3.9,0,7.601204819,10,13,13,0,0,3.940261,46.87608687,50,TRUE,FALSE,26,6.166928531,4.20721802,0.084056952,
1388,30/03/2025 23:21,Dilithium2,VoIP,21.43337765,7.7,0,7.557142857,30,50,50,0,0,5.893334001,29.8809282,50,TRUE,FALSE,100,3.953998061,1.394130626,0.197227274,
1389,30/03/2025 23:22,Dilithium2,VoIP,18.93848677,9.1,0,7.558823529,30,50,50,0,0,4.595782,40.0566999,50,TRUE,FALSE,100,5.299329948,2.115095065,0.114731918,
1390,30/03/2025 23:22,Dilithium2,VoIP,20.73804632,8.8,0,7.576744186,30,50,50,0,0,6.948074,42.27868577,50,TRUE,FALSE,100,5.580059816,2.038701482,0.164339877,
1391,30/03/2025 23:22,Dilithium2,VoIP,15.81365412,9.9,0,7.590804598,60,50,50,0,0,5.870626001,62.91660351,50,TRUE,FALSE,100,8.28852893,3.978625246,0.093308057,
1392,30/03/2025 23:23,Dilithium2,VoIP,34.73817361,4.8,0,7.617045455,60,50,50,0,0,8.07896,32.04271707,50,TRUE,FALSE,100,4.206712072,0.922406498,0.252130928,
1393,30/03/2025 23:23,Dilithium2,VoIP,22.83160162,7.2,0,7.585393258,60,50,50,0,0,4.282865,53.92830304,50,TRUE,FALSE,100,7.109493365,2.362002629,0.079417759,
1394,30/03/2025 23:23,Dilithium2,VoIP,11.11141576,3.1,0,7.581111111,10,9,9,0,0,8.990997462,112.7254249,100,TRUE,FALSE,9,14.86924848,10.14501008,0.079760156,
1395,30/03/2025 23:24,Dilithium2,VoIP,11.10064589,12.9,0,7.531868132,10,41,41,0,0,9.635992001,121.5635205,100,TRUE,FALSE,41,16.13988965,10.95103129,0.079267135,
1396,30/03/2025 23:24,Dilithium2,VoIP,11.09803794,6,0,7.590217391,10,18,18,0,0,8.990997462,124.573329,100,TRUE,FALSE,18,16.41235324,11.22480655,0.072174337,
1397,30/03/2025 23:24,Dilithium2,VoIP,31.11081185,8.5,0,7.57311828,30,80,80,0,0,8.990997462,44.36259191,100,TRUE,FALSE,80,5.85790295,1.425954171,0.202670698,
1398,30/03/2025 23:25,Dilithium2,VoIP,31.1199254,9.2,0,7.582978723,30,83,83,0,0,6.962867001,46.85565639,100,TRUE,FALSE,83,6.179056819,1.505648095,0.148602486,
1399,30/03/2025 23:26,Dilithium2,VoIP,31.11235662,7,0,7.6,30,66,66,0,0,8.990997462,48.38624649,100,TRUE,FALSE,66,6.36661138,1.555209947,0.185817213,
1400,30/03/2025 23:26,Dilithium2,VoIP,42.69945236,8.2,0,7.59375,60,100,100,0,0,12.988546,36.58428434,100,TRUE,FALSE,100,4.817683534,0.856785797,0.355030753,
1401,30/03/2025 23:27,Dilithium2,VoIP,50.90142023,6.8,0,7.6,60,100,100,0,0,7.399950999,0,100,TRUE,FALSE,100,0,0,0,
1402,30/03/2025 23:28,Dilithium2,VoIP,39.54119927,8.9,0,7.591836735,60,100,100,0,0,9.967243999,39.08798838,100,TRUE,FALSE,100,5.148686641,0.988538261,0.254995061,
1403,30/03/2025 23:28,Dilithium2,VoIP,11.13356688,14.1,0,7.605050505,10,43,43,0,0,16.865683,145.1901616,200,TRUE,FALSE,21.5,19.09128171,13.04075892,0.116162713,
1404,30/03/2025 23:28,Dilithium2,VoIP,11.12004781,9.3,0,7.67,10,28,28,0,0,7.059795,145.7917237,200,TRUE,FALSE,14,19.00804742,13.11071015,0.048423839,
1405,30/03/2025 23:28,Dilithium2,VoIP,11.11363556,9.7,0,7.686138614,10,33,33,0,0,8.990997462,147.7896643,200,TRUE,FALSE,16.5,19.2280769,13.29804847,0.060836443,
1406,30/03/2025 23:29,Dilithium2,VoIP,31.25105246,7.1,0,7.705882353,30,66,66,0,0,5.594482,52.70884984,200,TRUE,FALSE,33,6.84007975,1.686626391,0.10613933,
1407,30/03/2025 23:30,Dilithium2,VoIP,31.14233179,7.9,0,7.7,30,76,76,0,0,23.26527,52.58931532,200,TRUE,FALSE,38,6.82978121,1.688676226,0.442395377,
1408,30/03/2025 23:30,Dilithium2,VoIP,31.16791803,8.2,0,7.701923077,30,0,0,0,0,8.990997462,51.7879023,200,TRUE,FALSE,0,6.724022271,1.661577211,0.173611926,
1409,30/03/2025 23:31,Dilithium2,VoIP,61.1656142,9.5,0,7.706666667,60,179,179,0,0,3.182085,27.97348882,200,TRUE,FALSE,89.5,3.629777961,0.457340112,0.113753598,
1410,30/03/2025 23:32,Dilithium2,VoIP,61.15741026,8.3,0,7.723584906,60,156,156,0,0,8.990997462,29.21380446,200,TRUE,FALSE,78,3.782415137,0.47768217,0.307765374,
1411,30/03/2025 23:33,Dilithium2,VoIP,61.16233071,7.6,0,7.728971963,60,130,130,0,0,8.990997462,27.82043261,200,TRUE,FALSE,65,3.599499745,0.454862205,0.323179642,
1412,30/03/2025 23:33,Dilithium2,Web Browsing,4.418115321,17.2,0,7.727777778,10,20,20,0,0,5.603336,10.69814198,20,TRUE,FALSE,100,1.384374951,2.421426604,0.523767212,
1413,30/03/2025 23:33,Dilithium2,Web Browsing,11.11311541,5.6,0,7.814678899,10,18,18,0,0,8.213457074,8.080964174,20,TRUE,FALSE,90,1.034075012,0.727155606,1.01639568,
1414,30/03/2025 23:34,Dilithium2,Web Browsing,6.633111264,15.1,0,7.794545455,10,20,20,0,0,3.547866001,20.66455801,20,TRUE,FALSE,100,2.651156264,3.115364297,0.171688453,
1415,30/03/2025 23:34,Dilithium2,Web Browsing,7.536958987,9.8,0,7.86036036,30,20,20,0,0,11.614953,24.45760124,20,TRUE,FALSE,100,3.111511447,3.245022466,0.474901561,
1416,30/03/2025 23:34,Dilithium2,Web Browsing,5.839678985,12.7,0,7.877678571,30,20,20,0,0,5.479378,39.65998184,20,TRUE,FALSE,100,5.034475764,6.791466096,0.138158863,
1417,30/03/2025 23:34,Dilithium2,Web Browsing,5.348093708,12.7,0,7.920353982,30,20,20,0,0,6.782972001,52.14328745,20,TRUE,FALSE,100,6.58345417,9.749882911,0.130083321,
1418,30/03/2025 23:34,Dilithium2,Web Browsing,5.270472584,13.9,0,7.962280702,60,20,20,0,0,3.320731001,61.87923517,20,TRUE,FALSE,100,7.771546556,11.74073751,0.053664707,
1419,30/03/2025 23:34,Dilithium2,Web Browsing,5.937315457,11.3,0,8.013913043,60,20,20,0,0,5.945991999,62.89011258,20,TRUE,FALSE,100,7.847616045,10.59234818,0.094545736,
1420,30/03/2025 23:34,Dilithium2,Web Browsing,5.955264796,11.3,0,8.042241379,60,20,20,0,0,5.736722002,70.63733972,20,TRUE,FALSE,100,8.783290179,11.86132643,0.081213732,
1421,30/03/2025 23:35,Dilithium2,Web Browsing,11.10927397,9.9,0,8.07008547,10,31,31,0,0,8.213457074,44.46067156,50,TRUE,FALSE,62,5.509318548,4.002122162,0.184735335,
1422,30/03/2025 23:35,Dilithium2,Web Browsing,11.1096666,11.3,0,8.08559322,10,36,36,0,0,8.213457074,52.11712712,50,TRUE,FALSE,72,6.445677602,4.691151319,0.157596121,
1423,30/03/2025 23:35,Dilithium2,Web Browsing,11.17028321,6.4,0,8.112605042,10,21,21,0,0,8.213457074,56.27724927,50,TRUE,FALSE,42,6.937013324,5.038121972,0.145946314,
1424,30/03/2025 23:35,Dilithium2,Web Browsing,15.11230471,11,0,8.098333333,30,50,50,0,0,4.462555,49.41647811,50,TRUE,FALSE,100,6.102055334,3.269949823,0.090304999,
1425,30/03/2025 23:36,Dilithium2,Web Browsing,21.51158087,7.6,0,8.12231405,30,50,50,0,0,8.340733,40.20908285,50,TRUE,FALSE,100,4.950446708,1.869183074,0.207434052,
1426,30/03/2025 23:36,Dilithium2,Web Browsing,14.47824563,12,0,8.118032787,30,50,50,0,0,8.903962,67.90359999,50,TRUE,FALSE,100,8.364538771,4.690043374,0.131126509,
1427,30/03/2025 23:36,Dilithium2,Web Browsing,14.21814382,12.8,0,8.149593496,60,50,50,0,0,8.213457074,77.45659888,50,TRUE,FALSE,100,9.504351219,5.447729314,0.106039475,
1428,30/03/2025 23:36,Dilithium2,Web Browsing,15.21473793,10.7,0,8.187096774,60,50,50,0,0,23.735116,80.1494663,50,TRUE,FALSE,100,9.789729927,5.267883461,0.296135671,
1429,30/03/2025 23:37,Dilithium2,Web Browsing,23.86409916,7.3,0,8.2072,60,50,50,0,0,19.408812,56.05144273,50,TRUE,FALSE,100,6.829545123,2.348776811,0.34626784,
1430,30/03/2025 23:37,Dilithium2,Web Browsing,11.24099036,7.9,0,8.2,10,26,26,0,0,4.322711,124.4607864,100,TRUE,FALSE,26,15.17814468,11.07204814,0.03473151,
1431,30/03/2025 23:37,Dilithium2,Web Browsing,11.10601,10.8,0,8.197637795,10,43,43,0,0,8.213457074,135.1235587,100,TRUE,FALSE,43,16.48323116,12.16670602,0.06078479,
1432,30/03/2025 23:37,Dilithium2,Web Browsing,11.10485663,6.3,0,8.21796875,10,19,19,0,0,18.499853,139.1810799,100,TRUE,FALSE,19,16.93618997,12.53335226,0.132919309,
1433,30/03/2025 23:38,Dilithium2,Web Browsing,31.10751068,8.5,0,8.203100775,30,75,75,0,0,8.896255,0,100,TRUE,FALSE,75,0,0,0,
1434,30/03/2025 23:38,Dilithium2,Web Browsing,22.05738497,14.4,0,8.205384615,30,100,100,0,0,4.623023,85.39249594,100,TRUE,FALSE,100,10.40688523,3.871378953,0.054138516,
1435,30/03/2025 23:39,Dilithium2,Web Browsing,24.83473997,14.3,0,8.252671756,30,100,100,0,0,16.920634,79.83948981,100,TRUE,FALSE,100,9.674380876,3.214830915,0.211933143,
1436,30/03/2025 23:40,Dilithium2,Web Browsing,37.61286556,8.1,0,8.298484848,60,100,100,0,0,7.486514001,52.21316401,100,TRUE,FALSE,100,6.291891227,1.388172989,0.143383649,
1437,30/03/2025 23:40,Dilithium2,Web Browsing,43.7591499,7.8,0,8.296992481,60,100,100,0,0,7.540316999,44.23137443,100,TRUE,FALSE,100,5.331012958,1.010791447,0.1704744,
1438,30/03/2025 23:41,Dilithium2,Web Browsing,50.48482516,7,0,8.293283582,60,100,100,0,0,4.014324999,36.7003846,100,TRUE,FALSE,100,4.425314079,0.726958734,0.109381006,
